_id,value
EeB.NMP.2012-3,3
EeB.NMP.2012-4,3
EeB.NMP.2012-5,4
EeB.NMP.2012-6,2
EeB.NMP.2013-1,5
EeB.NMP.2013-2,4
EeB.NMP.2013-3,3
EeB.NMP.2013-4,3
EeB.NMP.2013-5,4
EeB.NMP.2013-6,2
FI.ICT-2011.1.10,1
FI.ICT-2011.1.7,1
FI.ICT-2011.1.8,13
FI.ICT-2011.1.9,2
FI.ICT-2013.1.9,5
FP7-2008-PEOPLE-NIGHT,41
FP7-CDRP-2013-EUR-CD,2
FP7-CDRP-2013-INCUBATORS,2
FP7-ENVIRONMENT,5
FP7-IDEAS-ERC,2
FP7-PEOPLE-2009-EURAXESS,1
FP7-PEOPLE-2009-IAPP,64
FP7-PEOPLE-2009-IEF,578
FP7-PEOPLE-2009-IIF,173
FP7-PEOPLE-2009-IOF,124
FP7-PEOPLE-2009-IRSES,111
FP7-PEOPLE-2009-NIGHT,94
FP7-PEOPLE-2009-RG,860
FP7-PEOPLE-2010-COFUND,32
FP7-PEOPLE-2010-IEF,518
FP7-PEOPLE-2010-IIF,154
FP7-PEOPLE-2010-IOF,123
FP7-PEOPLE-2010-IRSES,98
FP7-PEOPLE-2010-ITN,70
FP7-PEOPLE-2011-CIG,468
FP7-PEOPLE-2011-COFUND,22
FP7-PEOPLE-2011-EURAXESS-II,1
FP7-PEOPLE-2011-IAPP,64
FP7-PEOPLE-2011-IEF,605
FP7-PEOPLE-2011-IIF,228
FP7-PEOPLE-2011-IOF,173
FP7-PEOPLE-2011-IRSES,95
FP7-PEOPLE-2011-ITN,93
FP7-PEOPLE-2011-NCP,1
FP7-PEOPLE-2011-NIGHT,52
FP7-PEOPLE-2012-CIG,451
FP7-PEOPLE-2012-COFUND,35
FP7-PEOPLE-2012-EURAXESS-IU,4
FP7-PEOPLE-2012-IAPP,61
FP7-PEOPLE-2012-IEF,625
FP7-PEOPLE-2012-IIF,219
FP7-PEOPLE-2012-IOF,165
FP7-PEOPLE-2012-IRSES,104
FP7-PEOPLE-2012-ITN,142
FP7-PEOPLE-2012-NIGHT,53
FP7-PEOPLE-2013-CIG,453
FP7-PEOPLE-2013-COFUND,31
FP7-PEOPLE-2013-IAPP,58
FP7-PEOPLE-2013-IEF,686
FP7-PEOPLE-2013-IIF,224
FP7-PEOPLE-2013-IOF,177
FP7-PEOPLE-2013-IRSES,96
FP7-PEOPLE-2013-ITN,171
FP7-PEOPLE-2013-NIGHT,53
FP7-PEOPLE-COFUND-2008,26
FP7-PEOPLE-ERG-2008,13
FP7-PEOPLE-IAPP-2008,49
FP7-PEOPLE-IEF-2008,439
FP7-PEOPLE-IIF-2008,164
FP7-PEOPLE-IOF-2008,108
FP7-PEOPLE-IRG-2008,10
FP7-PEOPLE-IRSES-2008,56
FP7-PEOPLE-ITN-2008,105
Fission,4
Fission-2007-1.1-01,2
Fission-2007-1.2-01,1
Fission-2007-2.1-03,1
Fission-2007-2.1-04,1
Fission-2007-2.2-01,1
Fission-2007-3.1-01,2
Fission-2007-3.1-02,1
Fission-2007-3.2-01,4
Fission-2007-4.1-02,1
Fission-2007-4.1-03,1
Fission-2007-4.2-01,1
Fission-2007-6.0.01,1
Fission-2007-6.0.02,1
Fission-2007-6.0.04,2
Fission-2008-1.1.1,1
Fission-2008-1.1.2,1
Fission-2008-1.2.1,1
Fission-2008-1.2.2,1
Fission-2008-2.1.1,1
Fission-2008-2.1.2,1
Fission-2008-2.1.3,1
Fission-2008-2.2.1,1
Fission-2008-3.1.1,1
Fission-2008-3.2.1,1
Fission-2008-3.3.1,1
Fission-2008-4.1.1,1
Fission-2008-4.2.1,1
Fission-2008-5.1.1,3
Fission-2008-6.0.1,1
Fission-2008-6.0.3,2
Fission-2008-6.0.4,1
Fission-2009-1.1.1,1
Fission-2009-1.1.2,1
Fission-2009-1.1.3,1
Fission-2009-2.1.1,1
Fission-2009-2.1.2,1
Fission-2009-2.2.1,2
Fission-2009-2.2.2,1
Fission-2009-2.3.1,1
Fission-2009-2.3.2,1
Fission-2009-2.3.3,3
Fission-2009-3.1.1,1
Fission-2009-3.1.2,1
Fission-2009-5.1.1,2
Fission-2009-7.0.1,1
Fission-2009-7.0.3,1
Fission-2009-7.0.4,1
Fission-2010-1.1.1,1
Fission-2010-1.1.2,5
Fission-2010-2.1.1,1
Fission-2010-2.3.1,3
Fission-2010-2.3.3,1
Fission-2010-3.1.1,1
Fission-2010-3.2.1,1
Fission-2010-3.3.1,1
Fission-2010-3.5.1,1
Fission-2010-4.2.1,2
Fission-2010-6.0.1,1
Fission-2010-7.0.1,1
Fission-2010-7.0.2,1
Fission-2010-7.0.3,1
Fission-2011-1.1.1,2
Fission-2011-1.1.2,1
Fission-2011-2.2.1,2
Fission-2011-2.3.1,6
Fission-2011-3.1.1,3
Fission-2011-3.5.1,1
Fission-2011-4.2.1,2
Fission-2011-5.1.1,2
Fission-2011-6.0.2,1
Fission-2012-1.1.1,1
Fission-2012-1.1.2,1
Fission-2012-2.1.1,1
Fission-2012-2.1.2,1
Fission-2012-2.3.1,3
Fission-2012-2.3.2,1
Fission-2012-3.1.1,2
Fission-2012-3.3.1,1
Fission-2012-4.2.1,1
Fission-2012-5.1.1,1
Fission-2012-6.0.1,1
Fission-2013-1.1.2,1
Fission-2013-2.1.1,1
Fission-2013-2.1.2,1
Fission-2013-2.2.1,1
Fission-2013-2.3.1,1
Fission-2013-2.4.1,1
Fission-2013-3.1.1,1
Fission-2013-3.3.1,1
Fission-2013-3.4.1,1
Fission-2013-4.1.1,1
Fission-2013-4.1.2,2
Fission-2013-5.1.1,5
Fission-2013-6.0.1,2
Fission-2013-6.0.2,2
FoF-ICT-2011.7.1,10
FoF-ICT-2011.7.2,2
FoF-ICT-2011.7.3,10
FoF-ICT-2011.7.4,8
FoF-ICT-2013.7.1,6
FoF-ICT-2013.7.2,5
FoF.ICT.2010.10.1,8
FoF.NMP.2010-1,6
FoF.NMP.2010-2,6
FoF.NMP.2010-3,5
FoF.NMP.2011-1,3
FoF.NMP.2011-2,3
FoF.NMP.2011-3,4
FoF.NMP.2011-4,2
FoF.NMP.2011-5,4
FoF.NMP.2011-6,2
FoF.NMP.2012-1,2
FoF.NMP.2012-2,3
FoF.NMP.2012-3,3
FoF.NMP.2012-4,4
FoF.NMP.2012-5,4
FoF.NMP.2012-6,4
FoF.NMP.2012-7,5
FoF.NMP.2013-1,2
FoF.NMP.2013-10,13
FoF.NMP.2013-11,4
FoF.NMP.2013-2,2
FoF.NMP.2013-3,2
FoF.NMP.2013-4,1
FoF.NMP.2013-5,3
FoF.NMP.2013-6,5
FoF.NMP.2013-7,4
FoF.NMP.2013-8,3
FoF.NMP.2013-9,3
Fusion-2007-7.1,1
Fusion-2007-7.2,1
Fusion-2007-7.3,1
Fusion-7,1
GA,5
GALILEO-2007-3.1-01,3
GALILEO-2007-4.3-01,1
GC-ENERGY 2010.10.2-2,1
GC-ICT-2010.10.3,7
GC-ICT-2011.6.8,18
GC-ICT-2013.6.7,7
GC-SST.2010.7-1.,1
GC-SST.2010.7-2.,3
GC-SST.2010.7-3.,2
GC-SST.2010.7-4.,3
GC-SST.2010.7-5.,6
GC-SST.2010.7-6.,1
GC-SST.2010.7-7.,1
GC-SST.2010.7-8.,1
GC-SST.2010.7-9.,3
GC.ENV.2011.3.1.3-2,1
GC.NMP.2010-1,5
GC.NMP.2011-1,2
GC.NMP.2012-1,4
GC.NMP.2012-2,3
GC.NMP.2013-1,3
GC.SST.2011.7-1.,1
GC.SST.2011.7-10.,3
GC.SST.2011.7-11.,1
GC.SST.2011.7-3.,1
GC.SST.2011.7-4.,2
GC.SST.2011.7-5.,1
GC.SST.2011.7-6.,1
GC.SST.2011.7-7.,4
GC.SST.2011.7-8.,1
GC.SST.2011.7-9.,1
GC.SST.2012.1-1.,1
GC.SST.2012.1-2.,2
GC.SST.2012.1-4.,2
GC.SST.2012.1-5.,1
GC.SST.2012.1-6.,1
GC.SST.2012.1-7.,1
GC.SST.2012.2-1.,1
GC.SST.2012.2-2.,1
GC.SST.2012.2-3.,1
GC.SST.2012.3-1.,2
GC.SST.2012.3-3.,2
GC.SST.2012.3-4.,1
GC.SST.2013-1.,1
GC.SST.2013-2.,4
GC.SST.2013-3.,5
GC.SST.2013-4.,1
GC.SST.2013-5.,1
GC.SST.2013-6.,1
GC.SST.2013-7.,2
Galileo.2008.3.1.4,3
Galileo.2011.3.1-1.,3
HEALTH,5
HEALTH 2011.4.1-3,1
HEALTH-2007-1.1-1,1
HEALTH-2007-1.1-2,1
HEALTH-2007-1.1-3,1
HEALTH-2007-1.1-4,10
HEALTH-2007-1.2-1,5
HEALTH-2007-1.2-2,6
HEALTH-2007-1.2-3,1
HEALTH-2007-1.2-4,1
HEALTH-2007-1.2-5,1
HEALTH-2007-1.2-6,3
HEALTH-2007-1.3-1,2
HEALTH-2007-1.3-2,1
HEALTH-2007-1.3-3,1
HEALTH-2007-1.3-4,1
HEALTH-2007-1.4-1,2
HEALTH-2007-1.4-2,2
HEALTH-2007-1.4-3,1
HEALTH-2007-1.4-4,1
HEALTH-2007-1.4-5,3
HEALTH-2007-1.4-6,2
HEALTH-2007-1.4-7,6
HEALTH-2007-1.4-8,1
HEALTH-2007-2.1.1-2,2
HEALTH-2007-2.1.1-4,1
HEALTH-2007-2.1.1-5,2
HEALTH-2007-2.1.1-6,1
HEALTH-2007-2.1.1-7,1
HEALTH-2007-2.1.2-1,1
HEALTH-2007-2.1.2-2,1
HEALTH-2007-2.1.2-3,1
HEALTH-2007-2.1.2-4,1
HEALTH-2007-2.1.2-5,17
HEALTH-2007-2.1.2-6,4
HEALTH-2007-2.1.2-7,1
HEALTH-2007-2.2.1-1,1
HEALTH-2007-2.2.1-10,2
HEALTH-2007-2.2.1-2,3
HEALTH-2007-2.2.1-3,1
HEALTH-2007-2.2.1-4,3
HEALTH-2007-2.2.1-5,1
HEALTH-2007-2.2.1-6,3
HEALTH-2007-2.2.1-7,6
HEALTH-2007-2.2.1-8,1
HEALTH-2007-2.2.1-9,2
HEALTH-2007-2.2.2-1,1
HEALTH-2007-2.2.2-2,1
HEALTH-2007-2.2.2-3,1
HEALTH-2007-2.2.2-4,1
HEALTH-2007-2.2.2-5,1
HEALTH-2007-2.3.1-1,4
HEALTH-2007-2.3.1-2,2
HEALTH-2007-2.3.1-4,4
HEALTH-2007-2.3.2-1,3
HEALTH-2007-2.3.2-10,1
HEALTH-2007-2.3.2-11,2
HEALTH-2007-2.3.2-12,5
HEALTH-2007-2.3.2-13,3
HEALTH-2007-2.3.2-14,2
HEALTH-2007-2.3.2-2,5
HEALTH-2007-2.3.2-3,4
HEALTH-2007-2.3.2-4,4
HEALTH-2007-2.3.2-5,1
HEALTH-2007-2.3.2-6,2
HEALTH-2007-2.3.2-7,1
HEALTH-2007-2.3.2-9,4
HEALTH-2007-2.3.3-1,2
HEALTH-2007-2.3.3-2,1
HEALTH-2007-2.3.3-4,3
HEALTH-2007-2.3.3-6,1
HEALTH-2007-2.3.3-7,3
HEALTH-2007-2.3.3-8,2
HEALTH-2007-2.3.3-9,1
HEALTH-2007-2.3.4-1,5
HEALTH-2007-2.3.4-2,2
HEALTH-2007-2.3.4-3,1
HEALTH-2007-2.4.1-1,3
HEALTH-2007-2.4.1-10,1
HEALTH-2007-2.4.1-11,1
HEALTH-2007-2.4.1-12,2
HEALTH-2007-2.4.1-13,1
HEALTH-2007-2.4.1-14,1
HEALTH-2007-2.4.1-2,6
HEALTH-2007-2.4.1-3,4
HEALTH-2007-2.4.1-4,4
HEALTH-2007-2.4.1-5,2
HEALTH-2007-2.4.1-6,4
HEALTH-2007-2.4.1-7,4
HEALTH-2007-2.4.1-8,2
HEALTH-2007-2.4.2-1,1
HEALTH-2007-2.4.2-2,1
HEALTH-2007-2.4.2-3,1
HEALTH-2007-2.4.2-4,2
HEALTH-2007-2.4.2-5,2
HEALTH-2007-2.4.2-6,2
HEALTH-2007-2.4.2-7,2
HEALTH-2007-2.4.3-1,2
HEALTH-2007-2.4.3-3,1
HEALTH-2007-2.4.3-4,2
HEALTH-2007-2.4.3-5,1
HEALTH-2007-2.4.3-6,2
HEALTH-2007-2.4.3-7,1
HEALTH-2007-2.4.3-8,1
HEALTH-2007-2.4.3-9,1
HEALTH-2007-2.4.4-1,10
HEALTH-2007-2.4.4-2,1
HEALTH-2007-2.4.5-1,1
HEALTH-2007-2.4.5-10,1
HEALTH-2007-2.4.5-11,1
HEALTH-2007-2.4.5-12,1
HEALTH-2007-2.4.5-2,2
HEALTH-2007-2.4.5-3,2
HEALTH-2007-2.4.5-4,1
HEALTH-2007-2.4.5-5,1
HEALTH-2007-2.4.5-6,2
HEALTH-2007-2.4.5-7,1
HEALTH-2007-2.4.5-9,1
HEALTH-2007-3.1-1,4
HEALTH-2007-3.1-3,2
HEALTH-2007-3.1-4,3
HEALTH-2007-3.1-5,5
HEALTH-2007-3.1-6,2
HEALTH-2007-3.2-1,1
HEALTH-2007-3.2-2,3
HEALTH-2007-3.2-3,2
HEALTH-2007-3.2-4,1
HEALTH-2007-3.2-6,2
HEALTH-2007-3.2-7,1
HEALTH-2007-3.2-8,1
HEALTH-2007-3.3-1,6
HEALTH-2007-3.3-2,1
HEALTH-2007-3.3-3,1
HEALTH-2007-3.3-4,2
HEALTH-2007-3.4-1,2
HEALTH-2007-3.4-2,1
HEALTH-2007-3.4-3,1
HEALTH-2007-3.4-4,1
HEALTH-2007-3.4-5,1
HEALTH-2007-3.4-6,1
HEALTH-2007-3.5-1,2
HEALTH-2007-3.5-2,6
HEALTH-2007-3.5-4,1
HEALTH-2007-4.1-1,1
HEALTH-2007-4.1-2,1
HEALTH-2007-4.1-3,1
HEALTH-2007-4.1-4,2
HEALTH-2007-4.1-5,5
HEALTH-2007-4.1-6,2
HEALTH-2007-4.1-7,2
HEALTH-2007-4.1-8,3
HEALTH-2007-4.2-1,6
HEALTH-2007-4.2-2,1
HEALTH-2007-4.2-3,3
HEALTH-2007-4.2-4,1
HEALTH-2007-4.2-5,1
HEALTH-2009-1.1-3,1
HEALTH-2009-1.2-1,3
HEALTH-2009-1.2-2,1
HEALTH-2009-1.2-3,1
HEALTH-2009-1.2-4,1
HEALTH-2009-1.2-5,2
HEALTH-2009-1.2-6,1
HEALTH-2009-1.3-1,1
HEALTH-2009-1.4-1,3
HEALTH-2009-1.4-2,3
HEALTH-2009-1.4-3,3
HEALTH-2009-2.1.1-1,3
HEALTH-2009-2.1.1-2,2
HEALTH-2009-2.1.2-1,5
HEALTH-2009-2.2.1-1,1
HEALTH-2009-2.2.1-2,1
HEALTH-2009-2.2.1-3,1
HEALTH-2009-2.2.1-4,2
HEALTH-2009-2.2.1-5,1
HEALTH-2009-2.3.1-2,4
HEALTH-2009-2.3.1-3,1
HEALTH-2009-2.3.2-1,1
HEALTH-2009-2.3.2-2,1
HEALTH-2009-2.3.2-3,1
HEALTH-2009-2.3.2-4,1
HEALTH-2009-2.3.2-5,1
HEALTH-2009-2.3.2-6,1
HEALTH-2009-2.4.2-1,1
HEALTH-2009-2.4.2-2,1
HEALTH-2009-2.4.2-3,2
HEALTH-2009-2.4.3-1,1
HEALTH-2009-2.4.3-2,1
HEALTH-2009-2.4.3-3,1
HEALTH-2009-2.4.4-1,7
HEALTH-2009-2.4.4-2,2
HEALTH-2009-2.4.5-1,2
HEALTH-2009-2.4.5-2,1
HEALTH-2009-3.1-1,1
HEALTH-2009-3.1-2,3
HEALTH-2009-3.1-3,1
HEALTH-2009-3.1-4,2
HEALTH-2009-3.2-1,2
HEALTH-2009-3.2-2,4
HEALTH-2009-3.2-3,2
HEALTH-2009-3.2-4,1
HEALTH-2009-3.2-5,1
HEALTH-2009-3.3-1,2
HEALTH-2009-3.3-2,1
HEALTH-2009-3.3-3,1
HEALTH-2009-3.3-4,1
HEALTH-2009-3.3-5,1
HEALTH-2009-4.1-1,1
HEALTH-2009-4.1-2,2
HEALTH-2009-4.2-1,3
HEALTH-2009-4.2-2,1
HEALTH-2009-4.2-3,1
HEALTH-2009-4.2-4,1
HEALTH-2009-4.3.1-1,3
HEALTH-2009-4.3.1-2,1
HEALTH-2009-4.3.1-3,1
HEALTH-2009-4.3.2-1,3
HEALTH-2009-4.3.2-2,2
HEALTH-2009-4.3.2-3,1
HEALTH-2009-4.3.3-1,1
HEALTH-2009-4.3.3-2,1
HEALTH-2011.1.1-2,4
HEALTH-2011.2.2.1-1,1
HEALTH-2011.2.2.1-2,3
HEALTH-2011.2.2.1-3,2
HEALTH-2011.2.2.1-4,1
HEALTH-2011.4.1-4,1
HEALTH-2011.4.2-1,3
HEALTH-2012.2.3.1-1,1
HEALTH.2010.1.1-1,1
HEALTH.2010.1.1-3,1
HEALTH.2010.1.2-1,7
HEALTH.2010.1.2-3,1
HEALTH.2010.1.2-4,2
HEALTH.2010.1.4-1,2
HEALTH.2010.2.1.1-1,1
HEALTH.2010.2.1.1-2,3
HEALTH.2010.2.1.2-1,4
HEALTH.2010.2.1.2-2,2
HEALTH.2010.2.1.2-3,1
HEALTH.2010.2.2.2-1,1
HEALTH.2010.2.2.2-2,1
HEALTH.2010.2.2.2-4,1
HEALTH.2010.2.2.2-5,1
HEALTH.2010.2.3.2-1,1
HEALTH.2010.2.3.2-2,1
HEALTH.2010.2.3.2-3,1
HEALTH.2010.2.3.2-4,1
HEALTH.2010.2.3.3-1,1
HEALTH.2010.2.3.3-2,1
HEALTH.2010.2.3.3-3,5
HEALTH.2010.2.3.3-4,3
HEALTH.2010.2.3.4-1,1
HEALTH.2010.2.3.4-2,1
HEALTH.2010.2.4.1-1,1
HEALTH.2010.2.4.1-2,1
HEALTH.2010.2.4.1-3,1
HEALTH.2010.2.4.1-4,2
HEALTH.2010.2.4.1-5,1
HEALTH.2010.2.4.1-6,6
HEALTH.2010.2.4.1-7,1
HEALTH.2010.2.4.1-8,5
HEALTH.2010.2.4.1-9,1
HEALTH.2010.2.4.2-1,1
HEALTH.2010.2.4.2-2,1
HEALTH.2010.2.4.2-3,1
HEALTH.2010.2.4.2-4,1
HEALTH.2010.2.4.4-1,6
HEALTH.2010.2.4.4-2,1
HEALTH.2010.2.4.5-1,1
HEALTH.2010.2.4.5-2,6
HEALTH.2010.3.1-1,6
HEALTH.2010.3.2-1,2
HEALTH.2010.3.4-1,3
HEALTH.2010.3.4-2,3
HEALTH.2010.3.4-3,6
HEALTH.2010.3.4-5,2
HEALTH.2010.3.4-6,3
HEALTH.2010.3.4-7,2
HEALTH.2010.4.1-1,1
HEALTH.2010.4.2-1,3
HEALTH.2010.4.2-2,1
HEALTH.2010.4.2-3,4
HEALTH.2010.4.2-5,1
HEALTH.2010.4.2-6,2
HEALTH.2010.4.2-7,1
HEALTH.2010.4.2-8,1
HEALTH.2010.4.2-9-1,1
HEALTH.2010.4.2-9-2,1
HEALTH.2010.4.2-9-3,1
HEALTH.2010.4.2-9-4,1
HEALTH.2010.4.2-9-5,1
HEALTH.2010.4.2-9-6,1
HEALTH.2010.4.2-9-7,1
HEALTH.2011.1.1-1,8
HEALTH.2011.1.1-3,1
HEALTH.2011.1.4-1,7
HEALTH.2011.1.4-2,8
HEALTH.2011.1.4-3,3
HEALTH.2011.1.4-4,1
HEALTH.2011.1.4-5,3
HEALTH.2011.2.1.1-1,1
HEALTH.2011.2.1.1-2,2
HEALTH.2011.2.1.1-3,1
HEALTH.2011.2.1.1-4,1
HEALTH.2011.2.2.1-5,1
HEALTH.2011.2.2.2-1,5
HEALTH.2011.2.2.2-2,6
HEALTH.2011.2.3.1-1,2
HEALTH.2011.2.3.1-2,1
HEALTH.2011.2.3.1-3,1
HEALTH.2011.2.3.1-4,2
HEALTH.2011.2.3.1-5,5
HEALTH.2011.2.3.3-1,2
HEALTH.2011.2.3.3-2,3
HEALTH.2011.2.3.3-3,2
HEALTH.2011.2.4.1-1,3
HEALTH.2011.2.4.1-2,3
HEALTH.2011.2.4.1-3,1
HEALTH.2011.2.4.2-1,2
HEALTH.2011.2.4.2-2,4
HEALTH.2011.2.4.3-1,4
HEALTH.2011.2.4.3-2,3
HEALTH.2011.2.4.3-3,3
HEALTH.2011.2.4.3-4,4
HEALTH.2011.3.3-1,4
HEALTH.2011.3.3-2,2
HEALTH.2011.3.3-3,1
HEALTH.2011.3.3-4,1
HEALTH.2011.3.4-1,2
HEALTH.2011.3.4-2,4
HEALTH.2011.3.4-3,1
HEALTH.2011.4.1-1,1
HEALTH.2011.4.1-2,2
HEALTH.2011.4.2-2,4
HEALTH.2012.1.2-1,14
HEALTH.2012.1.4-1,5
HEALTH.2012.1.4-2,5
HEALTH.2012.1.4-3,1
HEALTH.2012.1.4-4,4
HEALTH.2012.2.1.1-1-A,1
HEALTH.2012.2.1.1-1-B,2
HEALTH.2012.2.1.1-1-C,1
HEALTH.2012.2.1.1-2,3
HEALTH.2012.2.1.1-3,4
HEALTH.2012.2.1.2-1,10
HEALTH.2012.2.1.2-2,4
HEALTH.2012.2.1.2-3,1
HEALTH.2012.2.2.2-1,2
HEALTH.2012.2.2.2-2,4
HEALTH.2012.2.3.0-1,7
HEALTH.2012.2.3.0-2,1
HEALTH.2012.2.3.2-1,3
HEALTH.2012.2.3.2-2,3
HEALTH.2012.2.3.2-3,7
HEALTH.2012.2.3.2-4,4
HEALTH.2012.2.4.3-1,5
HEALTH.2012.2.4.3-2,1
HEALTH.2012.2.4.4-1,10
HEALTH.2012.2.4.4-2,5
HEALTH.2012.2.4.4-3,1
HEALTH.2012.2.4.5-1,7
HEALTH.2012.2.4.5-2,5
HEALTH.2012.3.2-1,6
HEALTH.2012.3.2-2,4
HEALTH.2012.3.2-3,4
HEALTH.2012.3.4-1,3
HEALTH.2012.4.1-1,1
HEALTH.2012.4.1-2,1
HEALTH.2012.4.1-3,1
HEALTH.2012.4.1-4,3
HEALTH.2012.4.1-5,4
HEALTH.2012.4.1-6,1
HEALTH.2013.0-1,16
HEALTH.2013.1.2-1,8
HEALTH.2013.1.3-1,1
HEALTH.2013.1.3-2,6
HEALTH.2013.1.3-3,7
HEALTH.2013.1.3-4,1
HEALTH.2013.1.4-1,7
HEALTH.2013.2.1.1-1,3
HEALTH.2013.2.2.1-1,2
HEALTH.2013.2.2.1-2,8
HEALTH.2013.2.2.1-3,4
HEALTH.2013.2.2.1-4,4
HEALTH.2013.2.2.1-5,8
HEALTH.2013.2.3.0-1,7
HEALTH.2013.2.3.1-1,7
HEALTH.2013.2.3.1-2,4
HEALTH.2013.2.3.3-1,1
HEALTH.2013.2.3.4-1,3
HEALTH.2013.2.3.4-2,4
HEALTH.2013.2.4.1-1,3
HEALTH.2013.2.4.1-2,5
HEALTH.2013.2.4.1-3,4
HEALTH.2013.2.4.2-1,9
HEALTH.2013.2.4.2-2,3
HEALTH.2013.2.4.2-3,1
HEALTH.2013.3.1-1,8
HEALTH.2013.3.3-1,3
HEALTH.2013.4.1-1,1
HEALTH.2013.4.1-2,4
HEALTH.2013.4.1-4,10
HEALTH.2013.4.1-5,1
HEALTH.2013.4.1-6,1
HEALTH.2013.4.2-1,5
HEALTH.2013.4.2-2,1
HEALTH.2013.4.2-3,3
ICT-2007.1.1,46
ICT-2007.1.2,27
ICT-2007.1.3,10
ICT-2007.1.4,24
ICT-2007.1.5,20
ICT-2007.1.6,14
ICT-2007.2.1,26
ICT-2007.2.2,23
ICT-2007.3.1,20
ICT-2007.3.2,20
ICT-2007.3.3,15
ICT-2007.3.4,9
ICT-2007.3.5,27
ICT-2007.3.6,26
ICT-2007.3.7,22
ICT-2007.4.1,12
ICT-2007.4.2,15
ICT-2007.4.3,12
ICT-2007.4.4,13
ICT-2007.5.1,9
ICT-2007.5.2,9
ICT-2007.5.3,16
ICT-2007.6.1,14
ICT-2007.6.2,12
ICT-2007.6.3,20
ICT-2007.7.1,10
ICT-2007.7.2,13
ICT-2007.8.0,52
ICT-2007.8.1,9
ICT-2007.8.2,7
ICT-2007.8.3,7
ICT-2007.8.4,5
ICT-2007.8.5,6
ICT-2007.8.6,4
ICT-2007.9.1,9
ICT-2007.9.2,7
ICT-2007.9.3,1
ICT-2009.1.1,44
ICT-2009.1.2,28
ICT-2009.1.3,10
ICT-2009.1.4,25
ICT-2009.1.5,23
ICT-2009.1.6,17
ICT-2009.2.1,40
ICT-2009.2.2,9
ICT-2009.3.1,12
ICT-2009.3.2,9
ICT-2009.3.3,13
ICT-2009.3.4,11
ICT-2009.3.5,14
ICT-2009.3.6,10
ICT-2009.3.7,16
ICT-2009.3.8,12
ICT-2009.3.9,19
ICT-2009.4.1,15
ICT-2009.4.2,13
ICT-2009.4.3,17
ICT-2009.5.1,14
ICT-2009.5.2,9
ICT-2009.5.3,12
ICT-2009.5.4,5
ICT-2009.6.1,10
ICT-2009.6.2,10
ICT-2009.6.3,13
ICT-2009.6.4,8
ICT-2009.6.5,6
ICT-2009.7.1,6
ICT-2009.7.2,12
ICT-2009.7.3,8
ICT-2009.8.0,31
ICT-2009.8.1,3
ICT-2009.8.10,7
ICT-2009.8.2,3
ICT-2009.8.3,3
ICT-2009.8.4,2
ICT-2009.8.5,4
ICT-2009.8.6,3
ICT-2009.8.7,4
ICT-2009.8.8,4
ICT-2009.8.9,9
ICT-2009.9.1,12
ICT-2009.9.2,4
ICT-2009.9.3,8
ICT-2009.9.4,3
ICT-2010.10.3,1
ICT-2011.1.1,37
ICT-2011.1.2,22
ICT-2011.1.3,8
ICT-2011.1.4,20
ICT-2011.1.5,19
ICT-2011.1.6,19
ICT-2011.10.1.1,1
ICT-2011.10.1.2,1
ICT-2011.10.1.3,1
ICT-2011.10.1.4,1
ICT-2011.10.1.5,1
