_id,value
ICT-2011.10.2,2
ICT-2011.10.3,8
ICT-2011.11.1,3
ICT-2011.11.2,1
ICT-2011.2.1,33
ICT-2011.3.1,15
ICT-2011.3.2,19
ICT-2011.3.3,15
ICT-2011.3.4,18
ICT-2011.3.5,29
ICT-2011.3.6,10
ICT-2011.4.1,20
ICT-2011.4.2,16
ICT-2011.4.3,8
ICT-2011.4.4,16
ICT-2011.5.1,17
ICT-2011.5.2,13
ICT-2011.5.3,8
ICT-2011.5.4,12
ICT-2011.5.5,13
ICT-2011.5.6,10
ICT-2011.5.7,1
ICT-2011.6.1,9
ICT-2011.6.2,14
ICT-2011.6.3,5
ICT-2011.6.6,14
ICT-2011.6.7,9
ICT-2011.8.1,18
ICT-2011.8.2,15
ICT-2011.9.1,30
ICT-2011.9.10,7
ICT-2011.9.11,9
ICT-2011.9.12,8
ICT-2011.9.13,3
ICT-2011.9.14,2
ICT-2011.9.2,7
ICT-2011.9.3,6
ICT-2011.9.5,7
ICT-2011.9.6,7
ICT-2011.9.7,9
ICT-2011.9.8,7
ICT-2011.9.9,6
ICT-2013.1.1,13
ICT-2013.1.2,16
ICT-2013.1.3,6
ICT-2013.1.4,8
ICT-2013.1.5,12
ICT-2013.1.6,10
ICT-2013.1.7,12
ICT-2013.1.8,16
ICT-2013.10.1,6
ICT-2013.10.2,4
ICT-2013.10.3,10
ICT-2013.11.1,1
ICT-2013.11.2,1
ICT-2013.11.3,1
ICT-2013.11.5,7
ICT-2013.12.1,5
ICT-2013.2.1,17
ICT-2013.2.2,7
ICT-2013.3.1,10
ICT-2013.3.2,20
ICT-2013.3.3,15
ICT-2013.3.4,21
ICT-2013.4.1,11
ICT-2013.4.2,11
ICT-2013.4.3,13
ICT-2013.5.1,21
ICT-2013.5.2,9
ICT-2013.5.3,8
ICT-2013.5.4,8
ICT-2013.5.5,10
ICT-2013.6.1,6
ICT-2013.6.2,6
ICT-2013.6.3,5
ICT-2013.6.4,13
ICT-2013.6.5,6
ICT-2013.6.6,5
ICT-2013.8.1,15
ICT-2013.8.2,9
ICT-2013.9.1,15
ICT-2013.9.2,2
ICT-2013.9.3,4
ICT-2013.9.5,8
ICT-2013.9.6,6
ICT-2013.9.7,4
ICT-2013.9.8,3
ICT-2013.9.9,3
ICT-SEC-2007-1.0-01,3
ICT-SEC-2007-1.0-02,2
ICT-SEC-2007-1.0-03,2
ICT-SEC-2007-1.0-04,2
ICT-SEC-2007.1.7,9
INCO,6
INCO-2,1
INCO-2007-1.1,1
INCO-2007-1.2,1
INCO-2007-1.3,1
INCO-2007-1.4,1
INCO-2007-1.5,1
INCO-2007-1.6,1
INCO-2007-2.1,13
INCO-2007-3.1.2,4
INCO-2007-3.2,1
INCO-2009-1.1,1
INCO-2009-1.2,1
INCO-2009-1.3,1
INCO-2009-1.4,1
INCO-2009-1.5,1
INCO-2009-2.1,1
INCO-2009-2.2,1
INCO-2009-2.3,1
INCO-2009-2.4,1
INCO-2009-2.5,1
INCO-2009-2.6,1
INCO-2009-4.1,1
INCO-2009-5.1,11
INCO-4,1
INCO.2010-2.1,1
INCO.2010-3.1,1
INCO.2010-3.2,1
INCO.2010-6.1,7
INCO.2010-6.2,10
INCO.2011-6.1,13
INCO.2011-6.2,19
INCO.2011-7.1,1
INCO.2011-7.2,1
INCO.2011-7.3,1
INCO.2011-7.4,1
INCO.2011-7.5,1
INCO.2011-7.6,1
INCO.2011-8.1,1
INCO.2012-1.1,1
INCO.2012-1.2,1
INCO.2012-1.3,1
INCO.2012-1.4,1
INCO.2012-2.1,7
INCO.2012-2.2,5
INCO.2013-1.1,1
INCO.2013-1.2,1
INCO.2013-1.3,1
INCO.2013-1.4,1
INCO.2013-1.5,1
INCO.2013-1.6,1
INCO.2013-2.1,4
INCO.2013-2.2,3
INCO.2013-3.1,4
INCO.2013-4.1,1
INCO.2013-9.1,13
INFRA,6
INFRA-2007-1.2-01,4
INFRA-2007-1.2-02,1
INFRA-2007-1.2-03,5
INFRA-2007-1.2.3,2
INFRA-2007-2.1-01,12
INFRA-2007-2.1-02,1
INFRA-2007-2.2-01,33
INFRA-2007-2.2-02,1
INFRA-2007-3.0-01,2
INFRA-2007-3.0-03,12
INFRA-2007-3.0-05,1
INFRA-2007-3.0-06,3
INFRA-2007-3.3,7
INFRA-2008-1.1.1,29
INFRA-2008-1.1.2,10
INFRA-2008-1.2.1,1
INFRA-2008-1.2.2,6
INFRA-2008-3.0.1,1
INFRA-2008-3.0.2,5
INFRA-2009-1.2.3,1
INFRA-2009-3.1,2
INFRA-2009-3.3,8
INFRA-2010-1.1.1,1
INFRA-2010-1.1.11,1
INFRA-2010-1.1.13,1
INFRA-2010-1.1.14,1
INFRA-2010-1.1.16,1
INFRA-2010-1.1.17,1
INFRA-2010-1.1.19,1
INFRA-2010-1.1.2,1
INFRA-2010-1.1.20,1
INFRA-2010-1.1.22,1
INFRA-2010-1.1.23,1
INFRA-2010-1.1.26,1
INFRA-2010-1.1.27,1
INFRA-2010-1.1.29,1
INFRA-2010-1.1.3,1
INFRA-2010-1.1.30,1
INFRA-2010-1.1.31,1
INFRA-2010-1.1.32,1
INFRA-2010-1.1.33,1
INFRA-2010-1.1.4,1
INFRA-2010-1.1.8,1
INFRA-2010-1.1.9,1
INFRA-2010-1.2.1,6
INFRA-2010-1.2.2,5
INFRA-2010-1.2.3,10
INFRA-2010-2.2.1,1
INFRA-2010-2.2.10,1
INFRA-2010-2.2.11,1
INFRA-2010-2.2.2,1
INFRA-2010-2.2.3,1
INFRA-2010-2.2.4,2
INFRA-2010-2.2.5,1
INFRA-2010-2.2.6,1
INFRA-2010-2.2.7,1
INFRA-2010-2.2.8,1
INFRA-2010-2.2.9,1
INFRA-2010-2.3.1,1
INFRA-2010-3.1,1
INFRA-2010-3.2,9
INFRA-2010-3.3,16
INFRA-2011-1.1.10.,1
INFRA-2011-1.1.11.,1
INFRA-2011-1.1.13.,1
INFRA-2011-1.1.14.,1
INFRA-2011-1.1.15.,1
INFRA-2011-1.1.16.,1
INFRA-2011-1.1.17.,1
INFRA-2011-1.1.19.,1
INFRA-2011-1.1.20.,1
INFRA-2011-1.1.21.,1
INFRA-2011-1.1.3.,1
INFRA-2011-1.1.5.,1
INFRA-2011-1.1.6.,1
INFRA-2011-1.1.8.,1
INFRA-2011-1.2.1.,7
INFRA-2011-1.2.2.,10
INFRA-2011-2.1.1.,4
INFRA-2011-2.3.1.,1
INFRA-2011-2.3.2.,1
INFRA-2011-2.3.3.,1
INFRA-2011-2.3.4.,1
INFRA-2011-2.3.5.,1
INFRA-2011-3.1.,1
INFRA-2011-3.2.,7
INFRA-2011-3.3.,1
INFRA-2011-3.4.,6
INFRA-2011-3.5.,1
INFRA-2012-1.1.1.,1
INFRA-2012-1.1.11.,1
INFRA-2012-1.1.12.,1
INFRA-2012-1.1.13.,1
INFRA-2012-1.1.15.,1
INFRA-2012-1.1.16.,1
INFRA-2012-1.1.17.,1
INFRA-2012-1.1.2.,1
INFRA-2012-1.1.20.,1
INFRA-2012-1.1.22.,1
INFRA-2012-1.1.23.,1
INFRA-2012-1.1.24.,1
INFRA-2012-1.1.25.,1
INFRA-2012-1.1.26.,1
INFRA-2012-1.1.3.,1
INFRA-2012-1.1.4.,1
INFRA-2012-1.1.5.,1
INFRA-2012-1.1.9.,1
INFRA-2012-2.2.1.,1
INFRA-2012-2.2.2.,1
INFRA-2012-2.2.3.,1
INFRA-2012-2.2.4.,1
INFRA-2012-2.2.5.,1
INFRA-2012-2.2.6.,1
INFRA-2012-2.3.1.,1
INFRA-2012-3.1.,1
INFRA-2012-3.2.,3
INFRA-2012-3.3.,18
INFRA-2013-1.2.1,1
INFRA-2013-3.1,3
JPROG-REGIONS-2013,1
JTI-CS-2009-1-GRA-01-001,1
JTI-CS-2009-1-GRA-01-002,1
JTI-CS-2009-1-GRA-01-003,1
JTI-CS-2009-1-GRA-01-004,1
JTI-CS-2009-1-GRA-01-005,2
JTI-CS-2009-1-GRA-01-006,1
JTI-CS-2009-1-GRA-01-007,1
JTI-CS-2009-1-GRA-01-008,1
JTI-CS-2009-1-GRA-01-009,1
JTI-CS-2009-1-GRA-01-010,1
JTI-CS-2009-1-GRA-01-011,2
JTI-CS-2009-1-GRA-01-012,1
JTI-CS-2009-1-GRA-01-013,1
JTI-CS-2009-1-GRA-01-015,1
JTI-CS-2009-1-GRA-01-017,1
JTI-CS-2009-1-GRA-01-018,1
JTI-CS-2009-1-GRA-01-019,1
JTI-CS-2009-1-GRA-01-020,1
JTI-CS-2009-1-GRA-01-021,1
JTI-CS-2009-1-GRA-02-001,1
JTI-CS-2009-1-GRA-02-003,1
JTI-CS-2009-1-GRA-02-004,1
JTI-CS-2009-1-GRA-03-001,1
JTI-CS-2009-1-GRA-04-001,1
JTI-CS-2009-1-GRA-05-002,1
JTI-CS-2009-1-GRA-05-003,1
JTI-CS-2009-1-GRA-05-004,1
JTI-CS-2009-1-GRC-01-001,1
JTI-CS-2009-1-GRC-05-001,1
JTI-CS-2009-1-GRC-05-002,1
JTI-CS-2009-1-SAGE-02-001,1
JTI-CS-2009-1-SAGE-02-002,1
JTI-CS-2009-1-SAGE-05-001,1
JTI-CS-2009-1-SAGE-05-003,1
JTI-CS-2009-1-SAGE-05-004,1
JTI-CS-2009-1-SAGE-05-005,1
JTI-CS-2009-1-SAGE-05-006,1
JTI-CS-2009-1-SFWA-01-001,1
JTI-CS-2009-1-SFWA-01-002,1
JTI-CS-2009-1-SFWA-01-003,1
JTI-CS-2009-1-SFWA-02-001,1
JTI-CS-2009-1-SFWA-02-002,1
JTI-CS-2009-1-SFWA-02-004,1
JTI-CS-2009-1-SFWA-02-005,1
JTI-CS-2009-1-SGO-02-001,1
JTI-CS-2009-1-SGO-02-003,1
JTI-CS-2009-1-SGO-02-004,1
JTI-CS-2009-1-SGO-02-005,1
JTI-CS-2009-1-SGO-02-006,1
JTI-CS-2009-1-SGO-02-008,1
JTI-CS-2009-1-SGO-02-009,1
JTI-CS-2009-1-SGO-02-010,1
JTI-CS-2009-1-SGO-03-001,1
JTI-CS-2009-1-SGO-03-002,1
JTI-CS-2009-1-SGO-03-003,1
JTI-CS-2009-1-SGO-03-004,1
JTI-CS-2009-1-SGO-03-005,1
JTI-CS-2009-1-SGO-03-006,1
JTI-CS-2009-2-ECO-01-001,1
JTI-CS-2009-2-ECO-01-002,1
JTI-CS-2009-2-ECO-02-001,1
JTI-CS-2009-2-ECO-02-002,1
JTI-CS-2009-2-ECO-02-003,1
JTI-CS-2009-2-GRA-01-025,1
JTI-CS-2009-2-GRA-02-005,1
JTI-CS-2009-2-GRA-02-006,1
JTI-CS-2009-2-GRC-01-002,1
JTI-CS-2009-2-GRC-02-001,1
JTI-CS-2009-2-GRC-02-002,1
JTI-CS-2009-2-GRC-03-001,1
JTI-CS-2009-2-GRC-03-002,1
JTI-CS-2009-2-GRC-05-003,1
JTI-CS-2009-2-SAGE-02-003,1
JTI-CS-2009-2-SAGE-02-004,1
JTI-CS-2009-2-SAGE-05-007,1
JTI-CS-2009-2-SGO-04-002,1
JTI-CS-2010-1-ECO-01-003,1
JTI-CS-2010-1-ECO-02-004,1
JTI-CS-2010-1-GRA-01-026,1
JTI-CS-2010-1-GRA-01-027,1
JTI-CS-2010-1-GRA-01-028,1
JTI-CS-2010-1-GRA-01-029,1
JTI-CS-2010-1-GRA-01-031,1
JTI-CS-2010-1-GRA-01-032,1
JTI-CS-2010-1-GRA-01-033,1
JTI-CS-2010-1-GRA-02-007,1
JTI-CS-2010-1-GRA-02-008,1
JTI-CS-2010-1-GRA-02-009,1
JTI-CS-2010-1-GRA-04-002,1
JTI-CS-2010-1-GRC-01-004,1
JTI-CS-2010-1-GRC-02-004,1
JTI-CS-2010-1-GRC-02-005,1
JTI-CS-2010-1-SAGE-03-001,1
JTI-CS-2010-1-SFWA-01-004,1
JTI-CS-2010-1-SFWA-01-005,1
JTI-CS-2010-1-SFWA-01-006,1
JTI-CS-2010-1-SFWA-01-008,1
JTI-CS-2010-1-SFWA-01-009,1
JTI-CS-2010-1-SFWA-01-010,1
JTI-CS-2010-1-SFWA-01-011,1
JTI-CS-2010-1-SFWA-01-012,1
JTI-CS-2010-1-SFWA-01-015,1
JTI-CS-2010-1-SFWA-01-016,1
JTI-CS-2010-1-SFWA-01-017,1
JTI-CS-2010-1-SFWA-01-018,1
JTI-CS-2010-1-SFWA-01-019,1
JTI-CS-2010-1-SFWA-01-020,1
JTI-CS-2010-1-SFWA-02-006,1
JTI-CS-2010-1-SGO-02-012,1
JTI-CS-2010-1-SGO-02-016,1
JTI-CS-2010-1-SGO-02-017,1
JTI-CS-2010-1-SGO-02-018,1
JTI-CS-2010-1-SGO-03-007,1
JTI-CS-2010-2-SFWA-01-021,1
JTI-CS-2010-2-SFWA-01-022,1
JTI-CS-2010-2-SFWA-03-002,1
JTI-CS-2010-2-SFWA-03-003,1
JTI-CS-2010-3-ECO-01-004,1
JTI-CS-2010-3-ECO-01-005,1
JTI-CS-2010-3-ECO-01-006,1
JTI-CS-2010-3-ECO-01-007,1
JTI-CS-2010-3-GRA-02-011,1
JTI-CS-2010-3-GRA-02-012,1
JTI-CS-2010-3-GRA-04-003,1
JTI-CS-2010-3-GRC-03-003,1
JTI-CS-2010-3-SAGE-05-010,1
JTI-CS-2010-3-SAGE-05-012,1
JTI-CS-2010-3-SFWA-01-023,1
JTI-CS-2010-3-SFWA-01-024,1
JTI-CS-2010-3-SFWA-01-025,1
JTI-CS-2010-3-SFWA-01-026,1
JTI-CS-2010-3-SFWA-01-027,1
JTI-CS-2010-3-SFWA-02-007,1
JTI-CS-2010-3-SFWA-02-008,1
JTI-CS-2010-3-SFWA-02-009,1
JTI-CS-2010-3-SGO-02-019,1
JTI-CS-2010-3-SGO-02-020,1
JTI-CS-2010-3-SGO-02-022,1
JTI-CS-2010-3-SGO-02-023,1
JTI-CS-2010-3-SGO-02-024,1
JTI-CS-2010-3-SGO-02-025,1
JTI-CS-2010-3-SGO-02-029,1
JTI-CS-2010-3-SGO-03-008,1
JTI-CS-2010-4-ECO-01-008,1
JTI-CS-2010-4-ECO-01-009,1
JTI-CS-2010-4-GRA-03-002,1
JTI-CS-2010-4-GRA-03-003,1
JTI-CS-2010-4-GRA-05-005,1
JTI-CS-2010-4-GRC-01-005,1
JTI-CS-2010-4-GRC-02-003,1
JTI-CS-2010-4-GRC-02-006,1
JTI-CS-2010-4-SAGE-03-003,1
JTI-CS-2010-4-SAGE-03-004,1
JTI-CS-2010-4-SAGE-03-005,1
JTI-CS-2010-4-SAGE-04-001,1
JTI-CS-2010-4-SAGE-04-002,1
JTI-CS-2010-4-SAGE-04-003,1
JTI-CS-2010-4-SAGE-04-004,1
JTI-CS-2010-4-SAGE-04-005,1
JTI-CS-2010-4-SFWA-01-013,1
JTI-CS-2010-4-SFWA-01-029,1
JTI-CS-2010-4-SFWA-02-011,1
JTI-CS-2010-4-SGO-03-009,1
JTI-CS-2010-4-SGO-03-010,1
JTI-CS-2010-5-ECO-01-010,1
JTI-CS-2010-5-ECO-01-011,1
JTI-CS-2010-5-ECO-01-012,1
JTI-CS-2010-5-ECO-01-014,1
JTI-CS-2010-5-ECO-01-015,1
JTI-CS-2010-5-ECO-01-016,1
JTI-CS-2010-5-ECO-02-006,1
JTI-CS-2010-5-ECO-02-007,1
JTI-CS-2010-5-GRA-02-014,1
JTI-CS-2010-5-GRC-03-004,1
JTI-CS-2010-5-GRC-04-003,1
JTI-CS-2010-5-GRC-04-004,1
JTI-CS-2010-5-GRC-05-004,1
JTI-CS-2010-5-GRC-06-001,1
JTI-CS-2010-5-GRC-06-002,1
JTI-CS-2010-5-SAGE-04-007,1
JTI-CS-2010-5-SFWA-01-007,1
JTI-CS-2010-5-SFWA-01-014,1
JTI-CS-2010-5-SFWA-01-030,1
JTI-CS-2010-5-SFWA-01-031,1
JTI-CS-2010-5-SFWA-01-032,1
JTI-CS-2010-5-SFWA-01-033,1
JTI-CS-2010-5-SFWA-03-004,1
JTI-CS-2010-5-SFWA-03-005,1
JTI-CS-2010-5-SGO-02-027,1
JTI-CS-2010-5-SGO-02-031,1
JTI-CS-2010-5-SGO-03-013,1
JTI-CS-2010-5-SGO-04-001,1
JTI-CS-2011-1-ECO-01-018,1
JTI-CS-2011-1-ECO-01-019,1
JTI-CS-2011-1-ECO-01-020,1
JTI-CS-2011-1-ECO-01-021,1
JTI-CS-2011-1-ECO-01-022,1
JTI-CS-2011-1-ECO-01-023,1
JTI-CS-2011-1-ECO-01-024,1
JTI-CS-2011-1-ECO-01-025,1
JTI-CS-2011-1-ECO-02-008,1
JTI-CS-2011-1-ECO-02-009,1
JTI-CS-2011-1-ECO-02-010,1
JTI-CS-2011-1-ECO-02-011,1
JTI-CS-2011-1-GRA-01-035,1
JTI-CS-2011-1-GRA-01-036,1
JTI-CS-2011-1-GRA-01-037,1
JTI-CS-2011-1-GRA-02-015,1
JTI-CS-2011-1-GRA-05-006,1
JTI-CS-2011-1-GRC-03-006,1
JTI-CS-2011-1-GRC-03-007,1
JTI-CS-2011-1-GRC-05-005,1
JTI-CS-2011-1-SAGE-01-001,1
JTI-CS-2011-1-SAGE-02-006,1
JTI-CS-2011-1-SAGE-02-008,1
JTI-CS-2011-1-SAGE-03-007,1
JTI-CS-2011-1-SAGE-03-009,1
JTI-CS-2011-1-SAGE-03-010,1
JTI-CS-2011-1-SAGE-03-011,1
JTI-CS-2011-1-SAGE-04-009,1
JTI-CS-2011-1-SAGE-04-010,1
JTI-CS-2011-1-SAGE-04-012,1
JTI-CS-2011-1-SAGE-04-013,1
JTI-CS-2011-1-SAGE-04-014,1
JTI-CS-2011-1-SAGE-05-013,1
JTI-CS-2011-1-SAGE-05-015,1
JTI-CS-2011-1-SFWA-01-034,1
JTI-CS-2011-1-SFWA-01-035,1
JTI-CS-2011-1-SFWA-01-036,1
JTI-CS-2011-1-SFWA-01-037,1
JTI-CS-2011-1-SFWA-01-038,1
JTI-CS-2011-1-SFWA-02-012,1
JTI-CS-2011-1-SFWA-02-013,1
JTI-CS-2011-1-SFWA-02-014,1
JTI-CS-2011-1-SFWA-02-015,1
JTI-CS-2011-1-SFWA-03-006,1
JTI-CS-2011-1-SGO-02-026,1
JTI-CS-2011-1-SGO-02-032,1
JTI-CS-2011-1-SGO-03-011,1
JTI-CS-2011-2-ECO-01-026,1
JTI-CS-2011-2-ECO-01-027,1
JTI-CS-2011-2-ECO-01-028,1
JTI-CS-2011-2-ECO-01-030,1
JTI-CS-2011-2-ECO-01-031,1
JTI-CS-2011-2-GRA-01-038,1
JTI-CS-2011-2-GRA-03-005,1
JTI-CS-2011-2-GRC-01-006,1
JTI-CS-2011-2-GRC-01-007,1
JTI-CS-2011-2-GRC-03-009,1
JTI-CS-2011-2-SFWA-01-039,1
JTI-CS-2011-2-SFWA-01-040,1
JTI-CS-2011-2-SFWA-02-017,1
JTI-CS-2011-2-SFWA-03-009,1
JTI-CS-2011-3-ECO-01-032,1
JTI-CS-2011-3-ECO-01-033,1
JTI-CS-2011-3-ECO-01-036,1
JTI-CS-2011-3-ECO-01-039,1
JTI-CS-2011-3-ECO-02-012,1
JTI-CS-2011-3-GRA-01-039,1
JTI-CS-2011-3-GRA-01-040,1
JTI-CS-2011-3-GRA-02-017,1
JTI-CS-2011-3-GRA-02-018,1
JTI-CS-2011-3-GRA-03-006,1
JTI-CS-2011-3-GRA-03-007,1
JTI-CS-2011-3-GRC-03-010,1
JTI-CS-2011-3-GRC-03-011,1
JTI-CS-2011-3-SAGE-02-010,1
JTI-CS-2011-3-SAGE-04-017,1
JTI-CS-2011-3-SAGE-04-018,1
JTI-CS-2011-3-SFWA-02-019,1
JTI-CS-2011-3-SFWA-02-021,1
JTI-CS-2011-3-SGO-02-014,1
JTI-CS-2011-3-SGO-02-033,1
JTI-CS-2011-3-SGO-02-037,1
JTI-CS-2011-3-SGO-03-015,1
JTI-CS-2011-3-SGO-03-016,1
JTI-CS-2011-3-SGO-04-004,1
JTI-CS-2012-1-ECO-01-041,1
JTI-CS-2012-1-ECO-01-043,1
JTI-CS-2012-1-ECO-01-044,1
JTI-CS-2012-1-ECO-01-045,1
JTI-CS-2012-1-ECO-01-046,1
JTI-CS-2012-1-ECO-01-048,1
JTI-CS-2012-1-ECO-01-049,1
JTI-CS-2012-1-ECO-01-050,1
JTI-CS-2012-1-ECO-01-052,1
JTI-CS-2012-1-ECO-01-053,1
JTI-CS-2012-1-ECO-02-013,1
JTI-CS-2012-1-GRA-01-042,1
JTI-CS-2012-1-GRA-01-043,1
JTI-CS-2012-1-GRA-01-044,1
JTI-CS-2012-1-GRA-01-045,1
JTI-CS-2012-1-GRA-01-047,1
JTI-CS-2012-1-GRA-01-049,1
JTI-CS-2012-1-GRA-02-019,1
JTI-CS-2012-1-GRA-03-009,1
JTI-CS-2012-1-GRA-03-010,1
JTI-CS-2012-1-GRC-06-006,1
JTI-CS-2012-1-SAGE-02-012,1
JTI-CS-2012-1-SAGE-02-013,1
JTI-CS-2012-1-SAGE-02-014,1
JTI-CS-2012-1-SAGE-02-015,1
JTI-CS-2012-1-SAGE-03-012,1
JTI-CS-2012-1-SAGE-03-013,1
JTI-CS-2012-1-SAGE-05-016,1
JTI-CS-2012-1-SFWA-01-041,1
JTI-CS-2012-1-SFWA-01-042,1
JTI-CS-2012-1-SFWA-01-043,1
JTI-CS-2012-1-SFWA-01-044,1
JTI-CS-2012-1-SFWA-01-045,1
JTI-CS-2012-1-SFWA-01-046,1
JTI-CS-2012-1-SFWA-01-048,1
JTI-CS-2012-1-SFWA-02-020,1
JTI-CS-2012-1-SFWA-02-022,1
JTI-CS-2012-1-SFWA-02-024,1
JTI-CS-2012-1-SFWA-02-026,1
JTI-CS-2012-1-SFWA-02-027,1
JTI-CS-2012-1-SFWA-02-028,1
JTI-CS-2012-1-SGO-02-021,1
JTI-CS-2012-1-SGO-02-035,1
JTI-CS-2012-1-SGO-02-038,1
JTI-CS-2012-1-SGO-02-039,1
JTI-CS-2012-1-SGO-02-040,1
JTI-CS-2012-1-SGO-02-041,1
JTI-CS-2012-1-SGO-02-042,1
JTI-CS-2012-1-SGO-02-044,1
JTI-CS-2012-1-SGO-03-014,1
JTI-CS-2012-1-SGO-03-017,1
JTI-CS-2012-2-ECO-01-054,1
JTI-CS-2012-2-ECO-01-055,1
JTI-CS-2012-2-ECO-01-056,1
JTI-CS-2012-2-ECO-01-057,1
JTI-CS-2012-2-GRA-01-050,1
JTI-CS-2012-2-GRA-05-007,1
JTI-CS-2012-2-GRC-01-010,1
JTI-CS-2012-2-GRC-02-007,1
JTI-CS-2012-2-GRC-03-014,1
JTI-CS-2012-2-GRC-05-007,1
JTI-CS-2012-2-SAGE-02-020,1
JTI-CS-2012-2-SAGE-02-021,1
JTI-CS-2012-2-SAGE-02-022,1
JTI-CS-2012-2-SAGE-02-023,1
JTI-CS-2012-2-SAGE-03-014,1
JTI-CS-2012-2-SAGE-03-015,1
JTI-CS-2012-2-SAGE-04-019,1
JTI-CS-2012-2-SFWA-01-049,1
JTI-CS-2012-2-SFWA-01-050,1
JTI-CS-2012-2-SFWA-01-051,1
JTI-CS-2012-2-SFWA-01-052,1
JTI-CS-2012-2-SFWA-02-029,1
JTI-CS-2012-2-SFWA-02-030,1
JTI-CS-2012-2-SFWA-02-031,1
JTI-CS-2012-2-SFWA-02-032,1
JTI-CS-2012-2-SFWA-03-010,1
JTI-CS-2012-2-SGO-02-034,1
JTI-CS-2012-2-SGO-02-036,1
JTI-CS-2012-2-SGO-02-047,1
JTI-CS-2012-2-SGO-02-048,1
JTI-CS-2012-2-SGO-02-049,1
JTI-CS-2012-2-SGO-02-050,1
JTI-CS-2012-2-SGO-03-018,1
JTI-CS-2012-2-SGO-03-019,1
JTI-CS-2012-2-SGO-04-005,1
JTI-CS-2012-3-ECO-01-058,1
JTI-CS-2012-3-ECO-01-061,1
JTI-CS-2012-3-ECO-01-063,1
JTI-CS-2012-3-ECO-01-064,1
JTI-CS-2012-3-GRA-01-051,1
JTI-CS-2012-3-GRC-01-011,1
JTI-CS-2012-3-GRC-01-012,1
JTI-CS-2012-3-GRC-02-008,1
JTI-CS-2012-3-GRC-06-005,1
JTI-CS-2012-3-SAGE-02-025,1
JTI-CS-2012-3-SAGE-02-027,1
JTI-CS-2012-3-SAGE-02-029,1
JTI-CS-2012-3-SAGE-03-016,1
JTI-CS-2012-3-SAGE-03-020,1
JTI-CS-2012-3-SAGE-06-002,1
JTI-CS-2012-3-SFWA-01-053,1
JTI-CS-2012-3-SFWA-02-033,1
JTI-CS-2012-3-SFWA-02-035,1
JTI-CS-2012-3-SFWA-03-011,1
JTI-CS-2012-3-SFWA-03-012,1
JTI-CS-2012-3-SGO-02-043,1
JTI-CS-2012-3-SGO-02-046,1
JTI-CS-2012-3-SGO-02-055,1
JTI-CS-2012-3-SGO-02-059,1
JTI-CS-2012-3-SGO-02-060,1
JTI-CS-2012-3-SGO-02-062,1
JTI-CS-2012-3-SGO-02-063,1
JTI-CS-2012-3-SGO-03-020,1
JTI-CS-2013-1-ECO-01-065,1
JTI-CS-2013-1-ECO-01-066,1
